id,age,education,stream_code,interests,skills,gender,title_code,title_label,cluster_code,cluster_label
row_05501,23,puc,pcmc,"farming,law_interest,organic_farming,robotics,web_dev","computer_hardware,cyber_awareness,electrical_wiring,leadership,public_speaking,visual_design",male,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_00298,21,ug,bba,"animal_care,coding,electronics,problem_solving,web_dev","community_service,computer_hardware,critical_thinking,data_analysis,programming",other,software_engineer,Software Engineer,engineering,Engineering & Technology
row_11562,25,pg,mba,"biology_experiments,community_service,helping_people,social_work","active_listening,community_service,empathy",other,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_12742,17,ug,bsc,"farming,organic_farming","animal_care,conflict_resolution,gardening_skill",male,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_06862,16,pg,mtech,"civic_issues,mechanics,teaching,working_with_children,writing","empathy,illustration,public_speaking,teaching,writing",other,tutor,Tutor / Coaching Instructor,education,Education & Training
row_17337,17,puc,pcmb,"coding,content_creation,graphic_design","content_creation,self_management,storytelling,time_management",male,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_00178,26,puc,commerce,"coding,electronics,marketing,problem_solving,stock_trading,web_dev","data_analysis,planning,programming",male,software_engineer,Software Engineer,engineering,Engineering & Technology
row_04492,21,pg,mcom,"content_creation,health_fitness","analytical,critical_thinking,customer_service",male,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_13878,23,sslc,sslc_generic,"adventure,building_machines,carpentry","carpentry_skill,hand_eye_coordination,repairing,teaching",female,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_16522,26,iti,electrical_iti,"athletics,coaching,sports","fitness_strength,leadership,teaching",female,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_17334,38,ug,bba,"coding,content_creation,graphic_design,travel_tourism","self_management,time_management",other,freelancer,Freelancer / Consultant,entrepreneurship,Entrepreneurship & Startups
row_04552,16,ug,be,"chemistry_experiments,dance,lab_research","analytical,critical_thinking",other,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_07163,36,ug,ba,"accounting,entrepreneurship,money_management,selling","analytical,budgeting",other,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_12264,29,phd,phd_various,"environment_science,farming,organic_farming","planning,research_skills,writing",female,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_09335,36,ug,bsc,"content_creation,photography,social_work","budgeting,photo_editing,storytelling",other,video_editor,Video Producer / Editor,arts_media,"Arts, Design & Media"
row_15275,31,puc,pcmc,"culture,history,travel_tourism","customer_service,planning,public_speaking,teaching",female,tour_guide,Tour Guide,hospitality,Hospitality & Tourism
row_14592,20,phd,phd_various,"cooking,event_planning,hotel_management,working_with_children",cooking_skill,other,chef,Chef,hospitality,Hospitality & Tourism
row_05878,19,puc,pcmb,"teaching,working_with_children,writing","empathy,public_speaking,teaching",female,school_teacher,School Teacher,education,Education & Training
row_12806,23,pg,mtech,"farming,gardening,organic_farming","animal_care,farming_skill,negotiation",female,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_12304,19,pg,mca,"environment_science,farming,organic_farming,web_dev","discipline,farming_skill,planning,research_skills",female,horticulturist,Horticulturist,agriculture,Agriculture & Environment
row_03637,18,ug,be,"coding,cyber_awareness,problem_solving","analytical,computer_hardware,critical_thinking,cyber_awareness",female,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_02241,38,ug,bcom,"math,music,problem_solving","analytical,autocad,data_analysis,programming,writing",other,data_analyst,Data Analyst,it_ai,Information Technology & AI
row_15711,19,pg,msc,"fitness,health_fitness,painting","discipline,fitness_strength,teaching",male,fitness_trainer,Fitness Trainer,sports_defence,"Sports, Fitness & Defence"
row_05246,21,ug,bcom,"law_interest,robotics,web_dev","computer_hardware,cyber_awareness,dance,electrical_wiring,public_speaking",male,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_01868,21,ug,bca,"animal_care,electronics,music,robotics","electrical_wiring,electronics_skills,machine_operation",male,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
row_07245,22,ug,bcom,money_management,"budgeting,community_service,math,planning,visual_design",female,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_16758,35,ug,bca,"entrepreneurship,management,marketing","entrepreneurship_skill,leadership,negotiation,planning",female,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_07824,26,puc,commerce,"accounting,economics,stock_trading","analytical,data_analysis,mathematical_ability",male,financial_analyst,Financial Analyst,business,"Business, Management & Finance"
row_10174,21,puc,pcmb,"content_creation,reading,writing","marketing_skill,research_skills,storytelling,writing",male,content_writer,Content Writer,arts_media,"Arts, Design & Media"
row_13722,22,iti,electroplating_iti,"hands_on,health_fitness,mechanics,repairing","illustration,repairing",other,mechanic,Mechanic,skilled_trades,Skilled Trades & Vocational
row_14891,22,phd,phd_various,"cooking,hotel_management,travel_tourism","budgeting,cooking_skill,planning,visual_design",other,chef,Chef,hospitality,Hospitality & Tourism
row_13073,18,puc,pcmc,"electrical_work,hands_on,repairing",repairing,female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_08812,21,ug,bcom,"content_creation,drawing,graphic_design,music","drawing,storytelling,visual_design",female,graphic_designer,Graphic Designer,arts_media,"Arts, Design & Media"
row_07558,18,puc,commerce,"accounting,economics,stock_trading","analytical,data_analysis,mathematical_ability",other,financial_analyst,Financial Analyst,business,"Business, Management & Finance"
row_03720,32,ug,ba,"cyber_awareness,problem_solving","analytical,computer_hardware,critical_thinking,cyber_awareness,photography_skill",female,cybersecurity_analyst,Cybersecurity Analyst,it_ai,Information Technology & AI
row_00685,19,puc,commerce,"coding,gaming,problem_solving,repairing,web_dev","autocad,data_analysis,programming,video_editing",male,mobile_app_developer,Mobile App Developer,it_ai,Information Technology & AI
row_03286,30,puc,pcme,"coding,music,problem_solving,robotics","critical_thinking,data_analysis,programming,public_speaking,reading",other,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_00892,26,ug,bsc,"building_machines,cad_design,problem_solving,robotics","autocad,drawing,machine_operation,repairing",female,mechanical_engineer,Mechanical Engineer,engineering,Engineering & Technology
row_07282,19,pg,mba,"entrepreneurship,money_management","analytical,budgeting,math,planning,quick_decision",male,chartered_accountant,Chartered Accountant,business,"Business, Management & Finance"
row_00013,23,ug,ba,"coding,problem_solving,web_dev","computer_hardware,critical_thinking,data_analysis,photo_editing,programming",male,software_engineer,Software Engineer,engineering,Engineering & Technology
row_11790,19,sslc,sslc_generic,"lab_research,social_work","active_listening,community_service,empathy",female,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_01831,20,puc,commerce,"building_machines,electronics,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",male,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_14598,23,phd,phd_various,"cooking,event_planning,music,web_dev","cooking_skill,planning,time_management",male,chef,Chef,hospitality,Hospitality & Tourism
row_06247,17,puc,pcme,"content_creation,counselling,writing","empathy,leadership,public_speaking,teaching,writing",other,pu_lecturer,PU Lecturer,education,Education & Training
row_09066,26,ug,bsc,"repairing,writing","machine_operation,public_speaking,research_skills,writing",other,journalist,Journalist,arts_media,"Arts, Design & Media"
row_11783,22,puc,arts,"community_service,content_creation,helping_people,social_work","active_listening,community_service,conflict_resolution,empathy",female,social_worker,Social Worker,law_public,"Law, Civil & Public Services"
row_12961,23,puc,pcmb,"farming,gaming,gardening","animal_care,gardening_skill,research_skills",other,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_09892,17,pg,mba,"adventure,content_creation,drawing,photography","cooking_skill,photo_editing,photography_skill",female,photographer,Photographer,arts_media,"Arts, Design & Media"
row_03318,19,ug,bba,"coding,robotics","critical_thinking,data_analysis,programming",female,ml_engineer,Machine Learning Engineer,it_ai,Information Technology & AI
row_04769,21,pg,ma,"biology_experiments,chemistry_experiments","analytical,research_skills",female,pharmacist,Pharmacist,healthcare,Healthcare & Medicine
row_12787,38,puc,arts,"cooking,farming,gardening,organic_farming","animal_care,gardening_skill",female,organic_farmer,Organic Farmer,agriculture,Agriculture & Environment
row_07561,21,ug,bba,"accounting,economics,social_work,stock_trading","data_analysis,mathematical_ability,photography_skill",male,financial_analyst,Financial Analyst,business,"Business, Management & Finance"
row_13264,22,iti,mechanical_iti,"electrical_work,hands_on,repairing,social_work","electrical_wiring,machine_operation,repairing",female,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_13882,19,iti,mechanical_iti,"building_machines,carpentry,hands_on","carpentry_skill,hand_eye_coordination,repairing",male,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_14089,26,iti,electroplating_iti,"building_machines,hands_on","carpentry_skill,hand_eye_coordination",female,carpenter,Carpenter,skilled_trades,Skilled Trades & Vocational
row_17028,25,pg,msc,"building_machines,entrepreneurship,management,marketing","cooking_skill,entrepreneurship_skill,leadership,negotiation,planning",other,startup_founder,Startup Founder,entrepreneurship,Entrepreneurship & Startups
row_07002,33,pg,ma,"teaching,working_with_children,writing","empathy,public_speaking,writing",male,tutor,Tutor / Coaching Instructor,education,Education & Training
row_09694,28,ug,be,"chemistry_experiments,content_creation,drawing,photography","photo_editing,visual_design",male,photographer,Photographer,arts_media,"Arts, Design & Media"
row_05825,23,puc,commerce,"electronics,teaching,working_with_children,writing","discipline,empathy,public_speaking,teaching,writing",male,school_teacher,School Teacher,education,Education & Training
row_01567,18,ug,be,"building_machines,electronics,robotics","electrical_wiring,electronics_skills,machine_operation,repairing",male,electrical_engineer,Electrical Engineer,engineering,Engineering & Technology
row_14775,25,phd,phd_various,"cooking,event_planning,hotel_management,writing","content_creation,planning,time_management",other,chef,Chef,hospitality,Hospitality & Tourism
row_05711,23,ug,bca,"mechanics,stock_trading,teaching,working_with_children,writing",writing,other,school_teacher,School Teacher,education,Education & Training
row_16615,22,phd,phd_various,"coaching,sports,video_editing","community_service,fitness_strength,leadership",other,sports_coach,Sports Coach,sports_defence,"Sports, Fitness & Defence"
row_12041,33,iti,civil_iti,"farming,organic_farming","farming_skill,planning,research_skills",female,agricultural_scientist,Agricultural Scientist,agriculture,Agriculture & Environment
row_04064,19,ug,bba,"biology_experiments,health_fitness","empathy,research_skills,teaching",other,doctor_mbbs,Doctor (MBBS),healthcare,Healthcare & Medicine
row_13338,17,iti,mechanical_iti,"adventure,electrical_work,hands_on,repairing","electrical_wiring,planning,repairing",male,electrician,Electrician,skilled_trades,Skilled Trades & Vocational
row_05552,19,ug,be,"law_interest,management,web_dev","computer_hardware,cyber_awareness,electrical_wiring,public_speaking",other,physiotherapist,Physiotherapist,healthcare,Healthcare & Medicine
row_02178,22,puc,arts,"building_machines,electronics,robotics,web_dev","electrical_wiring,electronics_skills,machine_operation",female,embedded_engineer,Embedded Systems Engineer,engineering,Engineering & Technology
